0.010571,0,0,0
0.012048,0,0,0
0.020111,0,0,0
0.014041,0,0,0
0.00040766,0,0,0
0.00019861,0,0,0
0.00023669,0,0,0
0.00021046,0,0,0
0.00062411,0,0,0
0.00015766,0,0,0
0.00012608,0,0,0
0.0001766,0,0,0
0.00014185,0,0,0
0.00012663,0,0,0
0.00011795,0,0,0
0.00013055,0,0,0
0.00014923,0,0,0
0.00011092,0,0,0
0.0001326,0,0,0
0.00014941,0,0,0
0.00016801,0,0,0
0.00014738,0,0,0
0.00012162,0,0,0
0.00012005,0,0,0
0.00012753,0,0,0
0.00014777,0,0,0
0.00010978,0,0,0
0.00013316,0,0,0
0.00019033,0,0,0
0.0001281,0,0,0
0.00012108,0,0,0
0.00018784,0,0,0
0.00011744,0,0,0
0.00015346,0,0,0
0.00013734,0,0,0
0.00014742,0,0,0
0.00011869,0,0,0
0.00010847,0,0,0
0.00012518,0,0,0
0.00014965,0,0,0
0.00012816,0,0,0
0.00012122,0,0,0
0.00019815,0,0,0
0.00016763,0,0,0
0.00010428,0,0,0
0.00015372,0,0,0
0.00018526,0,0,0
0.00014698,0,0,0
0.00015161,0,0,0
0.00011978,0,0,0
0.00012392,0,0,0
0.00014404,0,0,0
0.00015428,0,0,0
0.00011122,0,0,0
0.00013692,0,0,0
0.00010219,0,0,0
0.00013867,0,0,0
0.00014273,0,0,0
0.00013625,0,0,0
0.00015322,0,0,0
0.00010977,0,0,0
0.0001133,0,0,0
0.00010911,0,0,0
0.00012827,0,0,0
0.00013069,0,0,0
0.00011276,0,0,0
0.00011253,0,0,0
0.00038947,0,0,0
0.00018515,0,0,0
0.00019729,0,0,0
0.0001087,0,0,0
0.00013998,0,0,0
0.00013111,0,0,0
0.00010236,0,0,0
0.0001227,0,0,0
0.00012392,0,0,0
0.0001228,0,0,0
0.00010327,0,0,0
0.00011085,0,0,0
0.00012187,0,0,0
0.00012808,0,0,0
0.00016611,0,0,0
0.00012113,0,0,0
0.00010846,0,0,0
0.00011986,0,0,0
0.00010451,0,0,0
0.00012581,0,0,0
0.00012666,0,0,0
0.0001295,0,0,0
0.00018979,0,0,0
0.00013621,0,0,0
0.00010067,0,0,0
0.00011241,0,0,0
0.00011072,0,0,0
0.00015945,0,0,0
0.00014413,0,0,0
9.6215e-05,0,0,0
0.00010651,0,0,0
0.00013734,0,0,0
0.00012876,0,0,0
0.00014158,0,0,0
0.00012273,0,0,0
0.00013836,0,0,0
0.00010653,0,0,0
0.00013861,0,0,0
0.00019836,0,0,0
0.00013389,0,0,0
0.00013487,0,0,0
0.00013003,0,0,0
0.00014249,0,0,0
0.00013241,0,0,0
0.00013363,0,0,0
0.00012408,0,0,0
0.00022024,0,0,0
0.00010834,0,0,0
0.00013851,0,0,0
0.00013306,0,0,0
0.00012045,0,0,0
0.00024686,0,0,0
0.00020406,0,0,0
0.00012121,0,0,0
0.00012908,0,0,0
0.00012086,0,0,0
0.00010652,0,0,0
